symbol,range_minutes,atr_stop_fraction,relative_volume_min,training_selection_score,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,train_minimum_lot_fallbacks,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,validation_minimum_lot_fallbacks,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum,full_minimum_lot_fallbacks
GBPUSD,60,0.15,1.25,6.01400000000006,-1000000000.0,2026-05-08,2026-06-18,300.0,309.9100000000001,9.910000000000082,3.303333333333369,0.8266666666665969,2,1,1,50.0,4.995967741935815,3.6659740424206317,1.8329870212103159,2.2636314782650246,0,0,2026-06-19,2026-07-07,300.0,291.4393928571425,-8.56060714285752,-2.8535357142858375,2.85353571428584,3,0,3,0.0,0.0,-3.0000000000001212,-1.0000000000000404,-8.351557750562147,0,0,2026-05-08,2026-07-07,300.0,301.34939285714256,1.3493928571425613,0.4497976190475095,2.7622881297336384,5,1,4,20.0,1.1222208923551484,0.6659740424205102,0.13319480848410203,0.2896601437287877,0,0
GBPUSD,60,0.2,1.25,5.9766666666666275,-1000000000.0,2026-05-08,2026-06-18,300.0,308.9299999999999,8.929999999999893,2.9766666666666275,0.0,2,2,0,100.0,inf,3.931097853954135,1.9655489269770674,3.132321112419085,0,0,2026-06-19,2026-07-07,300.0,292.39057142857143,-7.609428571428566,-2.536476190476189,2.5364761904761886,3,0,3,0.0,0.0,-3.000000000000003,-1.000000000000001,-8.351670789715019,0,0,2026-05-08,2026-07-07,300.0,301.3205714285713,1.320571428571327,0.4401904761904385,2.463156239739931,5,2,3,40.0,1.1735440994255133,0.9310978539541318,0.18621957079082635,0.3750117267390374,0,0
USDCHF,5,0.2,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,301.2300000000001,1.230000000000075,0.41000000000002146,0.0,1,1,0,100.0,inf,0.49525452976706597,0.49525452976706597,4.402796314232058,0,0,2026-05-08,2026-07-07,300.0,301.2300000000001,1.230000000000075,0.41000000000002146,0.0,1,1,0,100.0,inf,0.49525452976706597,0.49525452976706597,2.420839754357787,0,0
BTCUSD,5,0.2,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,295.48172,-4.518280000000004,-1.506093333333336,1.5060933333333348,1,0,1,0.0,0.0,-1.0000000000000022,-1.0000000000000022,-2.8982753492378874,0,1,2026-06-19,2026-07-07,300.0,305.74199999999996,5.741999999999962,1.9139999999999935,0.0,1,1,0,100.0,inf,1.2110044310698462,1.2110044310698462,4.402796314232057,0,1,2026-05-08,2026-07-07,300.0,301.22371999999996,1.2237199999999575,0.40790666666665754,1.5060933333333348,2,1,1,50.0,1.2708375753605252,0.211004431069844,0.105502215534922,0.4255853062636688,0,2
USDCHF,60,0.2,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,304.0800000000001,4.080000000000098,1.3600000000000279,0.0,1,1,0,100.0,inf,1.464615384615409,1.464615384615409,2.898275349237888,0,0,2026-06-19,2026-07-07,300.0,296.8800000000002,-3.119999999999777,-1.0399999999999299,1.0399999999999257,1,0,1,0.0,0.0,-1.2562553925797242,-1.2562553925797242,-4.402796314232058,0,0,2026-05-08,2026-07-07,300.0,300.9600000000003,0.9600000000003206,0.320000000000098,1.0260457774269194,2,1,1,50.0,1.307692307692423,0.2083599920356849,0.10417999601784245,0.46920339882822343,0,0
XAGUSD,60,0.1,0.75,-6.414773714554771,-1000000000.0,2026-05-08,2026-06-18,300.0,300.7624999999993,0.7624999999993065,0.2541666666664444,19.0642677436651,17,4,13,23.52941176470588,1.0035533290615686,0.48686019002225356,0.028638834707191387,0.6184666712582443,0,17,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.7624999999993,0.7624999999993065,0.2541666666664444,19.0642677436651,17,4,13,23.52941176470588,1.0035533290615686,0.48686019002225356,0.028638834707191387,0.5290707336049238,0,17
EURUSD,30,0.2,1.5,2.2059939236979997,-1000000000.0,2026-05-08,2026-06-18,300.0,303.44614285714283,3.4461428571428314,1.1487142857142807,0.8345938375350224,2,1,1,50.0,2.349387481120977,1.13479719426654,0.56739859713327,1.5398178154100879,0,0,2026-06-19,2026-07-07,300.0,297.0728571428571,-2.927142857142883,-0.9757142857142909,0.9757142857142943,1,0,1,0.0,0.0,-1.0000000000000195,-1.0000000000000195,-4.4027963142320585,0,0,2026-05-08,2026-07-07,300.0,300.51899999999995,0.5189999999999486,0.17299999999997873,1.791176470588252,3,1,2,33.33333333333333,1.0946907498631508,0.13479719426652048,0.04493239808884016,0.20251466531155152,0,0
NZDUSD,30,0.1,1.25,-0.14301667480223568,-1000000000.0,2026-05-08,2026-06-18,300.0,303.3085714285719,3.308571428571895,1.1028571428572942,4.156746757239094,5,1,4,20.0,1.208987547374153,1.1871186341349294,0.23742372682698587,0.5413998968173224,0,0,2026-06-19,2026-07-07,300.0,297.27428571428555,-2.725714285714446,-0.9085714285714808,0.908571428571482,1,0,1,0.0,0.0,-1.0000000000000548,-1.0000000000000548,-4.402796314232058,0,0,2026-05-08,2026-07-07,300.0,300.2800000000003,0.2800000000003138,0.09333333333343408,5.113752808948164,6,1,5,16.666666666666664,1.014846235418891,0.1871186341348745,0.031186439022479084,0.11378202258503935,0,0
NZDUSD,60,0.2,1.0,-0.1795837075261728,-1000000000.0,2026-05-08,2026-06-18,300.0,302.6091428571427,2.609142857142672,0.8697142857142293,3.4572857142857365,12,5,7,41.66666666666667,1.1607520067596055,0.8444238567144843,0.07036865472620703,0.7229382937303034,0,0,2026-06-19,2026-07-07,300.0,297.5764285714286,-2.4235714285713925,-0.8078571428571268,0.8078571428571308,1,0,1,0.0,0.0,-0.9999999999999901,-0.9999999999999901,-4.582575694955841,0,0,2026-05-08,2026-07-07,300.0,300.1855714285713,0.18557142857127928,0.06185714285709132,3.4572857142857365,13,5,8,38.46153846153847,1.0099478484618698,-0.1555761432855058,-0.011967395637346601,0.08514534077920242,0,0
NZDUSD,60,0.15,1.25,-0.5861133507317386,-1000000000.0,2026-05-08,2026-06-18,300.0,300.184392857143,0.18439285714299558,0.06146428571434104,1.9389805118440875,3,1,2,33.33333333333333,1.031065542699351,0.41420118343201895,0.13806706114400633,0.10595188931290649,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.184392857143,0.18439285714299558,0.06146428571434104,1.9389805118440875,3,1,2,33.33333333333333,1.031065542699351,0.41420118343201895,0.13806706114400633,0.08998512826514922,0,0
USDCAD,5,0.075,1.5,4.1058327457592565,-1000000000.0,2026-05-08,2026-06-18,300.0,306.5957142857147,6.595714285714678,2.1985714285715607,0.9511810151469436,2,1,1,50.0,3.2401746724891263,2.190368698269533,1.0951843491347666,1.92799886798963,0,0,2026-06-19,2026-07-07,300.0,293.8399999999987,-6.160000000001276,-2.0533333333337622,2.0533333333337582,2,0,2,0.0,0.0,-2.2467575680434324,-1.1233787840217162,-6.4755652031438755,0,0,2026-05-08,2026-07-07,300.0,300.0857142857133,0.08571428571332262,0.02857142857111139,3.054301774984556,4,1,3,25.0,1.0090661831367995,-0.056388869773898787,-0.014097217443474697,0.06175169052193912,0,0
US30,5,0.05,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,5,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCAD,5,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,5,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,5,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCAD,5,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,5,0.1,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,5,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCAD,5,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,5,0.15,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,5,0.15,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCAD,5,0.15,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,5,0.2,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,5,0.2,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCAD,5,0.2,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,15,0.05,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,15,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
XAGUSD,15,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
GBPUSD,15,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCHF,15,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCAD,15,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
AUDUSD,15,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
NZDUSD,15,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,15,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,15,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
XAGUSD,15,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
GBPUSD,15,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCHF,15,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCAD,15,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
AUDUSD,15,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
NZDUSD,15,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,15,0.1,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,15,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
XAGUSD,15,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
GBPUSD,15,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCHF,15,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCAD,15,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
AUDUSD,15,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
NZDUSD,15,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,15,0.15,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
US30,15,0.15,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
XAGUSD,15,0.15,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
GBPUSD,15,0.15,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
USDCHF,15,0.15,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
